"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"18 years"	"18"	"2006"	"2006"	907	2088493	43.4
	"Female"	"F"	"18 years"	"18"	"2007"	"2007"	928	2135140	43.5
	"Female"	"F"	"18 years"	"18"	"2008"	"2008"	844	2230353	37.8
	"Female"	"F"	"18 years"	"18"	"2009"	"2009"	827	2208513	37.4
	"Female"	"F"	"18 years"	"18"	"2010"	"2010"	716	2195382	32.6
	"Female"	"F"	"18 years"	"18"	"2011"	"2011"	694	2131424	32.6
	"Female"	"F"	"18 years"	"18"	"2012"	"2012"	701	2116371	33.1
	"Female"	"F"	"18 years"	"18"	"2013"	"2013"	655	2084906	31.4
	"Female"	"F"	"18 years"	"18"	"2014"	"2014"	645	2060528	31.3
	"Female"	"F"	"18 years"	"18"	"2015"	"2015"	743	2061954	36.0
	"Female"	"F"	"18 years"	"18"	"2016"	"2016"	776	2060801	37.7
"Total"	"Female"	"F"	"18 years"	"18"			14866	37363342	39.8
	"Female"	"F"	"19 years"	"19"	"1999"	"1999"	906	2010467	45.1
	"Female"	"F"	"19 years"	"19"	"2000"	"2000"	899	2020693	44.5
	"Female"	"F"	"19 years"	"19"	"2001"	"2001"	870	2003276	43.4
	"Female"	"F"	"19 years"	"19"	"2002"	"2002"	902	2002631	45.0
	"Female"	"F"	"19 years"	"19"	"2003"	"2003"	918	1993831	46.0
	"Female"	"F"	"19 years"	"19"	"2004"	"2004"	968	2054587	47.1
	"Female"	"F"	"19 years"	"19"	"2005"	"2005"	939	2065513	45.5
	"Female"	"F"	"19 years"	"19"	"2006"	"2006"	968	2074677	46.7
	"Female"	"F"	"19 years"	"19"	"2007"	"2007"	926	2111693	43.9
	"Female"	"F"	"19 years"	"19"	"2008"	"2008"	884	2158201	41.0
	"Female"	"F"	"19 years"	"19"	"2009"	"2009"	857	2252054	38.1
	"Female"	"F"	"19 years"	"19"	"2010"	"2010"	851	2243250	37.9
	"Female"	"F"	"19 years"	"19"	"2011"	"2011"	806	2194869	36.7
	"Female"	"F"	"19 years"	"19"	"2012"	"2012"	740	2144546	34.5
	"Female"	"F"	"19 years"	"19"	"2013"	"2013"	757	2127213	35.6
	"Female"	"F"	"19 years"	"19"	"2014"	"2014"	763	2105604	36.2
	"Female"	"F"	"19 years"	"19"	"2015"	"2015"	833	2078192	40.1
	"Female"	"F"	"19 years"	"19"	"2016"	"2016"	804	2073843	38.8
"Total"	"Female"	"F"	"19 years"	"19"			15591	37715140	41.3
	"Female"	"F"	"20 years"	"20"	"1999"	"1999"	885	1915294	46.2
	"Female"	"F"	"20 years"	"20"	"2000"	"2000"	911	1978228	46.1
	"Female"	"F"	"20 years"	"20"	"2001"	"2001"	900	2034401	44.2
	"Female"	"F"	"20 years"	"20"	"2002"	"2002"	909	2018607	45.0
	"Female"	"F"	"20 years"	"20"	"2003"	"2003"	965	2010652	48.0
	"Female"	"F"	"20 years"	"20"	"2004"	"2004"	916	1998909	45.8
	"Female"	"F"	"20 years"	"20"	"2005"	"2005"	928	2055521	45.1
	"Female"	"F"	"20 years"	"20"	"2006"	"2006"	918	2063126	44.5
	"Female"	"F"	"20 years"	"20"	"2007"	"2007"	904	2067209	43.7
	"Female"	"F"	"20 years"	"20"	"2008"	"2008"	905	2099954	43.1
	"Female"	"F"	"20 years"	"20"	"2009"	"2009"	845	2141586	39.5
	"Female"	"F"	"20 years"	"20"	"2010"	"2010"	875	2210810	39.6
	"Female"	"F"	"20 years"	"20"	"2011"	"2011"	837	2246908	37.3
	"Female"	"F"	"20 years"	"20"	"2012"	"2012"	856	2208792	38.8
	"Female"	"F"	"20 years"	"20"	"2013"	"2013"	861	2156114	39.9
	"Female"	"F"	"20 years"	"20"	"2014"	"2014"	819	2149317	38.1
	"Female"	"F"	"20 years"	"20"	"2015"	"2015"	866	2123067	40.8
	"Female"	"F"	"20 years"	"20"	"2016"	"2016"	901	2088855	43.1
"Total"	"Female"	"F"	"20 years"	"20"			16001	37567350	42.6
	"Female"	"F"	"21 years"	"21"	"1999"	"1999"	860	1838440	46.8
	"Female"	"F"	"21 years"	"21"	"2000"	"2000"	924	1875409	49.3
	"Female"	"F"	"21 years"	"21"	"2001"	"2001"	959	2025446	47.3
	"Female"	"F"	"21 years"	"21"	"2002"	"2002"	1018	2051942	49.6
	"Female"	"F"	"21 years"	"21"	"2003"	"2003"	988	2031746	48.6
	"Female"	"F"	"21 years"	"21"	"2004"	"2004"	971	2024168	48.0
	"Female"	"F"	"21 years"	"21"	"2005"	"2005"	954	2011168	47.4
	"Female"	"F"	"21 years"	"21"	"2006"	"2006"	1060	2067384	51.3
	"Female"	"F"	"21 years"	"21"	"2007"	"2007"	1004	2072600	48.4
	"Female"	"F"	"21 years"	"21"	"2008"	"2008"	940	2075396	45.3
	"Female"	"F"	"21 years"	"21"	"2009"	"2009"	932	2106392	44.2
	"Female"	"F"	"21 years"	"21"	"2010"	"2010"	933	2131096	43.8
	"Female"	"F"	"21 years"	"21"	"2011"	"2011"	987	2247169	43.9
	"Female"	"F"	"21 years"	"21"	"2012"	"2012"	938	2261030	41.5
	"Female"	"F"	"21 years"	"21"	"2013"	"2013"	894	2220785	40.3
	"Female"	"F"	"21 years"	"21"	"2014"	"2014"	975	2179012	44.7
	"Female"	"F"	"21 years"	"21"	"2015"	"2015"	993	2166784	45.8
	"Female"	"F"	"21 years"	"21"	"2016"	"2016"	1032	2133830	48.4
"Total"	"Female"	"F"	"21 years"	"21"			17362	37519797	46.3
	"Female"	"F"	"22 years"	"22"	"1999"	"1999"	832	1807150	46.0
	"Female"	"F"	"22 years"	"22"	"2000"	"2000"	863	1837099	47.0
	"Female"	"F"	"22 years"	"22"	"2001"	"2001"	839	1916731	43.8
	"Female"	"F"	"22 years"	"22"	"2002"	"2002"	942	2036887	46.2
	"Female"	"F"	"22 years"	"22"	"2003"	"2003"	1037	2057360	50.4
	"Female"	"F"	"22 years"	"22"	"2004"	"2004"	959	2035635	47.1
	"Female"	"F"	"22 years"	"22"	"2005"	"2005"	991	2024927	48.9
	"Female"	"F"	"22 years"	"22"	"2006"	"2006"	968	2009498	48.2
	"Female"	"F"	"22 years"	"22"	"2007"	"2007"	974	2060669	47.3
	"Female"	"F"	"22 years"	"22"	"2008"	"2008"	952	2062511	46.2
	"Female"	"F"	"22 years"	"22"	"2009"	"2009"	914	2060876	44.4
	"Female"	"F"	"22 years"	"22"	"2010"	"2010"	938	2086845	44.9
	"Female"	"F"	"22 years"	"22"	"2011"	"2011"	959	2157940	44.4
	"Female"	"F"	"22 years"	"22"	"2012"	"2012"	1009	2261968	44.6
	"Female"	"F"	"22 years"	"22"	"2013"	"2013"	976	2274176	42.9
	"Female"	"F"	"22 years"	"22"	"2014"	"2014"	1039	2244480	46.3
	"Female"	"F"	"22 years"	"22"	"2015"	"2015"	1021	2197776	46.5
	"Female"	"F"	"22 years"	"22"	"2016"	"2016"	1107	2178862	50.8
"Total"	"Female"	"F"	"22 years"	"22"			17320	37311390	46.4
	"Female"	"F"	"23 years"	"23"	"1999"	"1999"	827	1744637	47.4
	"Female"	"F"	"23 years"	"23"	"2000"	"2000"	850	1798182	47.3
	"Female"	"F"	"23 years"	"23"	"2001"	"2001"	916	1860062	49.2
	"Female"	"F"	"23 years"	"23"	"2002"	"2002"	875	1931984	45.3
	"Female"	"F"	"23 years"	"23"	"2003"	"2003"	1012	2048153	49.4
	"Female"	"F"	"23 years"	"23"	"2004"	"2004"	948	2069230	45.8
	"Female"	"F"	"23 years"	"23"	"2005"	"2005"	1002	2046870	49.0
	"Female"	"F"	"23 years"	"23"	"2006"	"2006"	961	2036060	47.2
	"Female"	"F"	"23 years"	"23"	"2007"	"2007"	1004	2018612	49.7
	"Female"	"F"	"23 years"	"23"	"2008"	"2008"	963	2068397	46.6
	"Female"	"F"	"23 years"	"23"	"2009"	"2009"	1018	2068493	49.2
	"Female"	"F"	"23 years"	"23"	"2010"	"2010"	939	2057772	45.6
	"Female"	"F"	"23 years"	"23"	"2011"	"2011"	1011	2110849	47.9
	"Female"	"F"	"23 years"	"23"	"2012"	"2012"	1009	2173970	46.4
	"Female"	"F"	"23 years"	"23"	"2013"	"2013"	1067	2276399	46.9
	"Female"	"F"	"23 years"	"23"	"2014"	"2014"	1012	2298701	44.0
	"Female"	"F"	"23 years"	"23"	"2015"	"2015"	1088	2264424	48.0
	"Female"	"F"	"23 years"	"23"	"2016"	"2016"	1198	2210629	54.2
"Total"	"Female"	"F"	"23 years"	"23"			17700	37083424	47.7
	"Female"	"F"	"24 years"	"24"	"1999"	"1999"	840	1793094	46.8
	"Female"	"F"	"24 years"	"24"	"2000"	"2000"	822	1787269	46.0
	"Female"	"F"	"24 years"	"24"	"2001"	"2001"	886	1840310	48.1
	"Female"	"F"	"24 years"	"24"	"2002"	"2002"	918	1876825	48.9
	"Female"	"F"	"24 years"	"24"	"2003"	"2003"	1007	1945812	51.8
	"Female"	"F"	"24 years"	"24"	"2004"	"2004"	1012	2062699	49.1
	"Female"	"F"	"24 years"	"24"	"2005"	"2005"	1033	2084320	49.6
	"Female"	"F"	"24 years"	"24"	"2006"	"2006"	1089	2062716	52.8
	"Female"	"F"	"24 years"	"24"	"2007"	"2007"	1039	2051073	50.7
	"Female"	"F"	"24 years"	"24"	"2008"	"2008"	962	2033308	47.3
	"Female"	"F"	"24 years"	"24"	"2009"	"2009"	1051	2082066	50.5
	"Female"	"F"	"24 years"	"24"	"2010"	"2010"	1055	2085300	50.6
	"Female"	"F"	"24 years"	"24"	"2011"	"2011"	973	2078266	46.8
	"Female"	"F"	"24 years"	"24"	"2012"	"2012"	1064	2127987	50.0
	"Female"	"F"	"24 years"	"24"	"2013"	"2013"	1103	2188999	50.4
	"Female"	"F"	"24 years"	"24"	"2014"	"2014"	1071	2301237	46.5
	"Female"	"F"	"24 years"	"24"	"2015"	"2015"	1181	2319408	50.9
	"Female"	"F"	"24 years"	"24"	"2016"	"2016"	1225	2277787	53.8
"Total"	"Female"	"F"	"24 years"	"24"			18331	36998476	49.5
	"Female"	"F"	"25 years"	"25"	"1999"	"1999"	884	1800091	49.1
	"Female"	"F"	"25 years"	"25"	"2000"	"2000"	894	1838640	48.6
	"Female"	"F"	"25 years"	"25"	"2001"	"2001"	934	1800155	51.9
	"Female"	"F"	"25 years"	"25"	"2002"	"2002"	919	1862425	49.3
	"Female"	"F"	"25 years"	"25"	"2003"	"2003"	946	1898603	49.8
	"Female"	"F"	"25 years"	"25"	"2004"	"2004"	947	1970554	48.1
	"Female"	"F"	"25 years"	"25"	"2005"	"2005"	1057	2090577	50.6
	"Female"	"F"	"25 years"	"25"	"2006"	"2006"	1092	2115632	51.6
	"Female"	"F"	"25 years"	"25"	"2007"	"2007"	1055	2094993	50.4
	"Female"	"F"	"25 years"	"25"	"2008"	"2008"	1086	2084941	52.1
	"Female"	"F"	"25 years"	"25"	"2009"	"2009"	1049	2068547	50.7
	"Female"	"F"	"25 years"	"25"	"2010"	"2010"	1063	2101042	50.6
	"Female"	"F"	"25 years"	"25"	"2011"	"2011"	1108	2094272	52.9
	"Female"	"F"	"25 years"	"25"	"2012"	"2012"	1066	2095941	50.9
	"Female"	"F"	"25 years"	"25"	"2013"	"2013"	1050	2143108	49.0
	"Female"	"F"	"25 years"	"25"	"2014"	"2014"	1139	2213758	51.5
	"Female"	"F"	"25 years"	"25"	"2015"	"2015"	1285	2322049	55.3
	"Female"	"F"	"25 years"	"25"	"2016"	"2016"	1379	2332540	59.1
"Total"	"Female"	"F"	"25 years"	"25"			18953	36927868	51.3
	"Female"	"F"	"26 years"	"26"	"1999"	"1999"	909	1814511	50.1
	"Female"	"F"	"26 years"	"26"	"2000"	"2000"	900	1787277	50.4
	"Female"	"F"	"26 years"	"26"	"2001"	"2001"	938	1858168	50.5
	"Female"	"F"	"26 years"	"26"	"2002"	"2002"	942	1813125	52.0
	"Female"	"F"	"26 years"	"26"	"2003"	"2003"	1021	1870192	54.6
	"Female"	"F"	"26 years"	"26"	"2004"	"2004"	1042	1904276	54.7
	"Female"	"F"	"26 years"	"26"	"2005"	"2005"	1030	1973649	52.2
	"Female"	"F"	"26 years"	"26"	"2006"	"2006"	1121	2090828	53.6
	"Female"	"F"	"26 years"	"26"	"2007"	"2007"	1171	2111654	55.5
	"Female"	"F"	"26 years"	"26"	"2008"	"2008"	1096	2087875	52.5
	"Female"	"F"	"26 years"	"26"	"2009"	"2009"	1176	2074481	56.7
	"Female"	"F"	"26 years"	"26"	"2010"	"2010"	1085	2055217	52.8
	"Female"	"F"	"26 years"	"26"	"2011"	"2011"	1154	2123489	54.3
	"Female"	"F"	"26 years"	"26"	"2012"	"2012"	1144	2111487	54.2
	"Female"	"F"	"26 years"	"26"	"2013"	"2013"	1170	2110001	55.5
	"Female"	"F"	"26 years"	"26"	"2014"	"2014"	1242	2166446	57.3
	"Female"	"F"	"26 years"	"26"	"2015"	"2015"	1260	2233433	56.4
	"Female"	"F"	"26 years"	"26"	"2016"	"2016"	1476	2333494	63.3
"Total"	"Female"	"F"	"26 years"	"26"			19877	36519603	54.4
	"Female"	"F"	"27 years"	"27"	"1999"	"1999"	1037	1949822	53.2
	"Female"	"F"	"27 years"	"27"	"2000"	"2000"	999	1874853	53.3
	"Female"	"F"	"27 years"	"27"	"2001"	"2001"	1013	1814890	55.8
	"Female"	"F"	"27 years"	"27"	"2002"	"2002"	951	1876960	50.7
	"Female"	"F"	"27 years"	"27"	"2003"	"2003"	1053	1831742	57.5
	"Female"	"F"	"27 years"	"27"	"2004"	"2004"	1048	1890889	55.4
	"Female"	"F"	"27 years"	"27"	"2005"	"2005"	1019	1927615	52.9
	"Female"	"F"	"27 years"	"27"	"2006"	"2006"	1198	1999674	59.9
	"Female"	"F"	"27 years"	"27"	"2007"	"2007"	1145	2118406	54.1
	"Female"	"F"	"27 years"	"27"	"2008"	"2008"	1149	2141001	53.7
	"Female"	"F"	"27 years"	"27"	"2009"	"2009"	1184	2118250	55.9
	"Female"	"F"	"27 years"	"27"	"2010"	"2010"	1105	2108218	52.4
	"Female"	"F"	"27 years"	"27"	"2011"	"2011"	1113	2068944	53.8
	"Female"	"F"	"27 years"	"27"	"2012"	"2012"	1167	2139336	54.5
	"Female"	"F"	"27 years"	"27"	"2013"	"2013"	1234	2123971	58.1
	"Female"	"F"	"27 years"	"27"	"2014"	"2014"	1201	2132116	56.3
	"Female"	"F"	"27 years"	"27"	"2015"	"2015"	1327	2185163	60.7
	"Female"	"F"	"27 years"	"27"	"2016"	"2016"	1536	2243248	68.5
"Total"	"Female"	"F"	"27 years"	"27"			20479	36545098	56.0
	"Female"	"F"	"28 years"	"28"	"1999"	"1999"	1120	2060374	54.4
	"Female"	"F"	"28 years"	"28"	"2000"	"2000"	1068	1974005	54.1
	"Female"	"F"	"28 years"	"28"	"2001"	"2001"	1098	1867542	58.8
	"Female"	"F"	"28 years"	"28"	"2002"	"2002"	1052	1824836	57.6
	"Female"	"F"	"28 years"	"28"	"2003"	"2003"	1034	1882450	54.9
	"Female"	"F"	"28 years"	"28"	"2004"	"2004"	1039	1835016	56.6
	"Female"	"F"	"28 years"	"28"	"2005"	"2005"	1120	1891577	59.2
	"Female"	"F"	"28 years"	"28"	"2006"	"2006"	1101	1925997	57.2
	"Female"	"F"	"28 years"	"28"	"2007"	"2007"	1190	1992509	59.7
	"Female"	"F"	"28 years"	"28"	"2008"	"2008"	1224	2106335	58.1
	"Female"	"F"	"28 years"	"28"	"2009"	"2009"	1295	2124289	61.0
	"Female"	"F"	"28 years"	"28"	"2010"	"2010"	1261	2096644	60.1
	"Female"	"F"	"28 years"	"28"	"2011"	"2011"	1172	2111172	55.5
	"Female"	"F"	"28 years"	"28"	"2012"	"2012"	1294	2083043	62.1
	"Female"	"F"	"28 years"	"28"	"2013"	"2013"	1279	2150401	59.5
	"Female"	"F"	"28 years"	"28"	"2014"	"2014"	1312	2144666	61.2
	"Female"	"F"	"28 years"	"28"	"2015"	"2015"	1386	2149931	64.5
	"Female"	"F"	"28 years"	"28"	"2016"	"2016"	1564	2193389	71.3
"Total"	"Female"	"F"	"28 years"	"28"			21609	36414176	59.3
	"Female"	"F"	"29 years"	"29"	"1999"	"1999"	1211	2071169	58.5
	"Female"	"F"	"29 years"	"29"	"2000"	"2000"	1201	2107801	57.0
	"Female"	"F"	"29 years"	"29"	"2001"	"2001"	1222	1962358	62.3
	"Female"	"F"	"29 years"	"29"	"2002"	"2002"	1141	1871240	61.0
	"Female"	"F"	"29 years"	"29"	"2003"	"2003"	1153	1824117	63.2
	"Female"	"F"	"29 years"	"29"	"2004"	"2004"	1141	1878345	60.7
	"Female"	"F"	"29 years"	"29"	"2005"	"2005"	1100	1829126	60.1
	"Female"	"F"	"29 years"	"29"	"2006"	"2006"	1204	1882291	64.0
	"Female"	"F"	"29 years"	"29"	"2007"	"2007"	1263	1911697	66.1
	"Female"	"F"	"29 years"	"29"	"2008"	"2008"	1231	1973380	62.4
	"Female"	"F"	"29 years"	"29"	"2009"	"2009"	1337	2081304	64.2
	"Female"	"F"	"29 years"	"29"	"2010"	"2010"	1320	2105137	62.7
	"Female"	"F"	"29 years"	"29"	"2011"	"2011"	1333	2120402	62.9
	"Female"	"F"	"29 years"	"29"	"2012"	"2012"	1370	2123633	64.5
	"Female"	"F"	"29 years"	"29"	"2013"	"2013"	1300	2092838	62.1
	"Female"	"F"	"29 years"	"29"	"2014"	"2014"	1412	2169563	65.1
	"Female"	"F"	"29 years"	"29"	"2015"	"2015"	1467	2161579	67.9
	"Female"	"F"	"29 years"	"29"	"2016"	"2016"	1587	2156739	73.6
"Total"	"Female"	"F"	"29 years"	"29"			22993	36322719	63.3
	"Female"	"F"	"30 years"	"30"	"1999"	"1999"	1295	2064871	62.7
	"Female"	"F"	"30 years"	"30"	"2000"	"2000"	1260	2115732	59.6
	"Female"	"F"	"30 years"	"30"	"2001"	"2001"	1374	2096477	65.5
	"Female"	"F"	"30 years"	"30"	"2002"	"2002"	1273	1981699	64.2
	"Female"	"F"	"30 years"	"30"	"2003"	"2003"	1193	1894832	63.0
	"Female"	"F"	"30 years"	"30"	"2004"	"2004"	1120	1853220	60.4
	"Female"	"F"	"30 years"	"30"	"2005"	"2005"	1226	1914556	64.0
	"Female"	"F"	"30 years"	"30"	"2006"	"2006"	1182	1870844	63.2
	"Female"	"F"	"30 years"	"30"	"2007"	"2007"	1222	1929353	63.3
	"Female"	"F"	"30 years"	"30"	"2008"	"2008"	1256	1964887	63.9
	"Female"	"F"	"30 years"	"30"	"2009"	"2009"	1376	2033069	67.7
	"Female"	"F"	"30 years"	"30"	"2010"	"2010"	1414	2124866	66.5
	"Female"	"F"	"30 years"	"30"	"2011"	"2011"	1417	2104748	67.3
	"Female"	"F"	"30 years"	"30"	"2012"	"2012"	1497	2131196	70.2
	"Female"	"F"	"30 years"	"30"	"2013"	"2013"	1404	2132415	65.8
	"Female"	"F"	"30 years"	"30"	"2014"	"2014"	1367	2110672	64.8
	"Female"	"F"	"30 years"	"30"	"2015"	"2015"	1601	2185746	73.2
	"Female"	"F"	"30 years"	"30"	"2016"	"2016"	1725	2167435	79.6
"Total"	"Female"	"F"	"30 years"	"30"			24202	36676618	66.0
	"Female"	"F"	"31 years"	"31"	"1999"	"1999"	1356	1957054	69.3
	"Female"	"F"	"31 years"	"31"	"2000"	"2000"	1366	1991793	68.6
	"Female"	"F"	"31 years"	"31"	"2001"	"2001"	1372	2128146	64.5
	"Female"	"F"	"31 years"	"31"	"2002"	"2002"	1412	2098098	67.3
	"Female"	"F"	"31 years"	"31"	"2003"	"2003"	1346	1979254	68.0
	"Female"	"F"	"31 years"	"31"	"2004"	"2004"	1245	1889889	65.9
	"Female"	"F"	"31 years"	"31"	"2005"	"2005"	1277	1845744	69.2
	"Female"	"F"	"31 years"	"31"	"2006"	"2006"	1329	1903298	69.8
	"Female"	"F"	"31 years"	"31"	"2007"	"2007"	1282	1855504	69.1
	"Female"	"F"	"31 years"	"31"	"2008"	"2008"	1318	1909543	69.0
	"Female"	"F"	"31 years"	"31"	"2009"	"2009"	1286	1940091	66.3
	"Female"	"F"	"31 years"	"31"	"2010"	"2010"	1351	1982063	68.2
	"Female"	"F"	"31 years"	"31"	"2011"	"2011"	1544	2142898	72.1
	"Female"	"F"	"31 years"	"31"	"2012"	"2012"	1486	2114263	70.3
	"Female"	"F"	"31 years"	"31"	"2013"	"2013"	1502	2138703	70.2
	"Female"	"F"	"31 years"	"31"	"2014"	"2014"	1518	2148981	70.6
	"Female"	"F"	"31 years"	"31"	"2015"	"2015"	1641	2125468	77.2
	"Female"	"F"	"31 years"	"31"	"2016"	"2016"	1907	2190224	87.1
"Total"	"Female"	"F"	"31 years"	"31"			25538	36341014	70.3
	"Female"	"F"	"32 years"	"32"	"1999"	"1999"	1486	2014551	73.8
	"Female"	"F"	"32 years"	"32"	"2000"	"2000"	1464	1985244	73.7
	"Female"	"F"	"32 years"	"32"	"2001"	"2001"	1556	2026967	76.8
	"Female"	"F"	"32 years"	"32"	"2002"	"2002"	1570	2146046	73.2
	"Female"	"F"	"32 years"	"32"	"2003"	"2003"	1464	2120394	69.0
	"Female"	"F"	"32 years"	"32"	"2004"	"2004"	1485	2006472	74.0
	"Female"	"F"	"32 years"	"32"	"2005"	"2005"	1486	1921927	77.3
	"Female"	"F"	"32 years"	"32"	"2006"	"2006"	1380	1882413	73.3
	"Female"	"F"	"32 years"	"32"	"2007"	"2007"	1410	1944828	72.5
	"Female"	"F"	"32 years"	"32"	"2008"	"2008"	1365	1900958	71.8
	"Female"	"F"	"32 years"	"32"	"2009"	"2009"	1435	1960227	73.2
	"Female"	"F"	"32 years"	"32"	"2010"	"2010"	1470	1992371	73.8
	"Female"	"F"	"32 years"	"32"	"2011"	"2011"	1552	2021239	76.8
	"Female"	"F"	"32 years"	"32"	"2012"	"2012"	1507	2151063	70.1
	"Female"	"F"	"32 years"	"32"	"2013"	"2013"	1614	2120965	76.1
	"Female"	"F"	"32 years"	"32"	"2014"	"2014"	1651	2154232	76.6
	"Female"	"F"	"32 years"	"32"	"2015"	"2015"	1848	2162451	85.5
	"Female"	"F"	"32 years"	"32"	"2016"	"2016"	1977	2128886	92.9
"Total"	"Female"	"F"	"32 years"	"32"			27720	36641234	75.7
	"Female"	"F"	"33 years"	"33"	"1999"	"1999"	1634	2036474	80.2
	"Female"	"F"	"33 years"	"33"	"2000"	"2000"	1620	2008556	80.7
	"Female"	"F"	"33 years"	"33"	"2001"	"2001"	1639	1998254	82.0
	"Female"	"F"	"33 years"	"33"	"2002"	"2002"	1626	2036914	79.8
	"Female"	"F"	"33 years"	"33"	"2003"	"2003"	1730	2154626	80.3
	"Female"	"F"	"33 years"	"33"	"2004"	"2004"	1608	2129110	75.5
	"Female"	"F"	"33 years"	"33"	"2005"	"2005"	1581	2015588	78.4
	"Female"	"F"	"33 years"	"33"	"2006"	"2006"	1499	1931252	77.6
	"Female"	"F"	"33 years"	"33"	"2007"	"2007"	1411	1890567	74.6
	"Female"	"F"	"33 years"	"33"	"2008"	"2008"	1374	1952623	70.4
	"Female"	"F"	"33 years"	"33"	"2009"	"2009"	1551	1907798	81.3
	"Female"	"F"	"33 years"	"33"	"2010"	"2010"	1448	1943287	74.5
	"Female"	"F"	"33 years"	"33"	"2011"	"2011"	1565	1985773	78.8
	"Female"	"F"	"33 years"	"33"	"2012"	"2012"	1639	2028414	80.8
	"Female"	"F"	"33 years"	"33"	"2013"	"2013"	1664	2156920	77.1
	"Female"	"F"	"33 years"	"33"	"2014"	"2014"	1779	2135416	83.3
	"Female"	"F"	"33 years"	"33"	"2015"	"2015"	1926	2166123	88.9
	"Female"	"F"	"33 years"	"33"	"2016"	"2016"	2022	2164564	93.4
"Total"	"Female"	"F"	"33 years"	"33"			29316	36642259	80.0
	"Female"	"F"	"34 years"	"34"	"1999"	"1999"	1858	2176173	85.4
	"Female"	"F"	"34 years"	"34"	"2000"	"2000"	1789	2087294	85.7
	"Female"	"F"	"34 years"	"34"	"2001"	"2001"	1780	2014086	88.4
	"Female"	"F"	"34 years"	"34"	"2002"	"2002"	1733	2007436	86.3
	"Female"	"F"	"34 years"	"34"	"2003"	"2003"	1758	2044712	86.0
	"Female"	"F"	"34 years"	"34"	"2004"	"2004"	1834	2162454	84.8
	"Female"	"F"	"34 years"	"34"	"2005"	"2005"	1746	2137339	81.7
	"Female"	"F"	"34 years"	"34"	"2006"	"2006"	1658	2024111	81.9
	"Female"	"F"	"34 years"	"34"	"2007"	"2007"	1631	1939082	84.1
	"Female"	"F"	"34 years"	"34"	"2008"	"2008"	1541	1897868	81.2
	"Female"	"F"	"34 years"	"34"	"2009"	"2009"	1614	1959374	82.4
	"Female"	"F"	"34 years"	"34"	"2010"	"2010"	1550	1923012	80.6
	"Female"	"F"	"34 years"	"34"	"2011"	"2011"	1705	1973398	86.4
	"Female"	"F"	"34 years"	"34"	"2012"	"2012"	1638	1992153	82.2
	"Female"	"F"	"34 years"	"34"	"2013"	"2013"	1784	2033774	87.7
	"Female"	"F"	"34 years"	"34"	"2014"	"2014"	1859	2170440	85.7
	"Female"	"F"	"34 years"	"34"	"2015"	"2015"	1995	2146121	93.0
	"Female"	"F"	"34 years"	"34"	"2016"	"2016"	2186	2166986	100.9
"Total"	"Female"	"F"	"34 years"	"34"			31659	36855813	85.9
	"Female"	"F"	"35 years"	"35"	"1999"	"1999"	2110	2293916	92.0
	"Female"	"F"	"35 years"	"35"	"2000"	"2000"	2030	2250497	90.2
	"Female"	"F"	"35 years"	"35"	"2001"	"2001"	2007	2075753	96.7
	"Female"	"F"	"35 years"	"35"	"2002"	"2002"	1952	2024887	96.4
	"Female"	"F"	"35 years"	"35"	"2003"	"2003"	1981	2018457	98.1
	"Female"	"F"	"35 years"	"35"	"2004"	"2004"	1875	2057123	91.1
	"Female"	"F"	"35 years"	"35"	"2005"	"2005"	1931	2176855	88.7
	"Female"	"F"	"35 years"	"35"	"2006"	"2006"	1959	2153617	91.0
	"Female"	"F"	"35 years"	"35"	"2007"	"2007"	1889	2040888	92.6
	"Female"	"F"	"35 years"	"35"	"2008"	"2008"	1794	1956588	91.7
	"Female"	"F"	"35 years"	"35"	"2009"	"2009"	1667	1915747	87.0
	"Female"	"F"	"35 years"	"35"	"2010"	"2010"	1699	1975518	86.0
	"Female"	"F"	"35 years"	"35"	"2011"	"2011"	1696	1916230	88.5
	"Female"	"F"	"35 years"	"35"	"2012"	"2012"	1783	1978944	90.1
	"Female"	"F"	"35 years"	"35"	"2013"	"2013"	1898	1997006	95.0
	"Female"	"F"	"35 years"	"35"	"2014"	"2014"	2027	2046713	99.0
	"Female"	"F"	"35 years"	"35"	"2015"	"2015"	2064	2180134	94.7
	"Female"	"F"	"35 years"	"35"	"2016"	"2016"	2318	2146149	108.0
"Total"	"Female"	"F"	"35 years"	"35"			34680	37205022	93.2
	"Female"	"F"	"36 years"	"36"	"1999"	"1999"	2379	2281275	104.3
	"Female"	"F"	"36 years"	"36"	"2000"	"2000"	2291	2263639	101.2
	"Female"	"F"	"36 years"	"36"	"2001"	"2001"	2341	2225186	105.2
	"Female"	"F"	"36 years"	"36"	"2002"	"2002"	2177	2083908	104.5
	"Female"	"F"	"36 years"	"36"	"2003"	"2003"	2116	2031827	104.1
	"Female"	"F"	"36 years"	"36"	"2004"	"2004"	1960	2025428	96.8
	"Female"	"F"	"36 years"	"36"	"2005"	"2005"	2063	2064403	99.9
	"Female"	"F"	"36 years"	"36"	"2006"	"2006"	2117	2184485	96.9
	"Female"	"F"	"36 years"	"36"	"2007"	"2007"	2059	2160312	95.3
